,id_bgl_0,aggregation_year,permanent_area,seasonal_area,maybepermanent,maybeseasonal
3169,340,1999,444.022089994859,603.296119095425,0.0897456622885668,19.1291076299513
3170,340,2000,421.884785354153,468.283736104547,0.096859920049981,45.2804131085345
3171,340,2001,422.67776350466,424.196810101545,0.081015363995068,87.4164029020622
3172,340,2002,432.222077321808,348.557024560407,0.615770523190069,67.281380385375
3173,340,2003,432.488368995122,318.425223506629,1.09137373808338,97.4839735200978
3174,340,2004,436.717439930311,332.232623830059,2.51100369334408,126.463611986158
3175,340,2005,440.361541928237,312.300214197887,6.12504254931096,101.986847197425
3176,340,2006,449.031126379827,346.437363321015,0.673410804037406,69.5658183710456
3177,340,2007,401.522593868497,326.369743814541,28.0508205512367,150.0905086606
3178,340,2008,440.727105771286,357.701209635572,1.27217676181953,81.1760331134186
3179,340,2009,419.581557490023,378.451239731173,2.41113599581968,55.7753485004237
3180,340,2010,409.951524364554,396.670896165305,1.57132016380829,60.0102788428125
3181,340,2011,419.50810853247,420.200400746623,0.869374171467087,41.8490368782559
3182,340,2012,416.520326050472,366.130485891546,3.07208463667034,72.79278157721
3183,340,2013,419.302353928718,493.489747618993,0.0482128656167975,18.5043642942524
3184,340,2014,442.538771789464,490.037881881709,0.0008647227077744,6.23582960951357
3185,340,2015,453.276958333788,472.535744496078,0.0008611402008682,2.70870655204201
3186,340,2016,462.72975152319,506.430799514036,0.0,1.18232445562026
3187,340,2017,476.320940069985,512.056192668403,0.0,2.79901603325932
3188,340,2018,463.776982766844,522.193982197912,0.000865617301315,2.96150611471841
3189,340,2019,486.222688287883,438.248506242515,0.0,4.42277280677283
3190,340,2020,468.296488315464,733.082310330414,0.0,3.77335024888846
3191,340,2021,497.769921781285,576.494586889807,0.0,17.669122079033
3192,344,1984,0.0,0.0,23.423111043169,25.6176948133007
3193,344,1985,0.0,0.0,23.423111043169,25.6176948133007
3194,344,1986,0.0,0.0,23.423111043169,25.6176948133007
3195,344,1987,16.2523142802972,9.74604953797899,7.65178252310428,12.2505091404022
3196,344,1988,21.8001880093201,12.9217987618932,0.777610657024928,4.57965499789125
3197,344,1989,19.0689201278206,11.3000037470579,1.85213909971564,5.46321078151642
3198,344,1990,20.5413783630142,14.829530207482,3.1136840423665,4.96253697690965
3199,344,1991,21.5301129287743,13.1298344570723,0.394167238485534,4.56042913097646
3200,344,1992,18.7496946942598,7.42447832303314,1.98100792073334,11.3477793484194
3201,344,1993,14.1110776242617,7.86080465304195,9.63857674101281,13.089929387411
3202,344,1994,9.74580320514255,4.30893891036634,13.1088155224212,13.2923648386525
3203,344,1995,21.5250591492118,8.98463086721615,2.05941440132972,9.73366376833497
3204,344,1996,22.4152789058488,13.4125445589138,0.117599879451297,2.43744795440477
3205,344,1997,0.0,0.0,23.423111043169,25.6176948133007
3206,344,1998,0.0,0.0,23.423111043169,25.6176948133007
3207,344,1999,20.5087043373245,8.97052197325677,0.0173945933347568,2.81252965497026
3208,344,2000,23.0647704315239,16.3282291572304,0.0,0.645488569510452
3209,344,2001,20.4126436198756,19.6844426245292,0.0,0.522929771163035
3210,344,2002,19.5638079651538,18.9599588599334,0.0,0.664523352781886
3211,344,2003,20.1319075443435,15.8445521187697,0.0,0.592096382290965
3212,344,2004,19.357999230068,17.5370612644214,0.0,0.429521714142003
3213,344,2005,20.0250193598342,14.8734347267471,0.0024862211430445,1.34696721408251
3214,344,2006,19.0404561788437,15.9580699586058,0.0006144882919376,1.14893151794209
3215,344,2007,18.8442346454904,15.7569257121081,0.0057985949097201,0.950662407535128
3216,344,2008,18.8725057180676,17.4459797202952,0.0,0.757892252356681
3217,344,2009,19.5306303302363,14.6107495075735,0.0024846157175488,0.994092298714745
3218,344,2010,21.7626354380506,11.6469733032113,0.0739790095612133,2.28819462264792
3219,344,2011,19.4785443114046,14.1292573220857,0.0457894470905611,1.24571208704911
3220,344,2012,18.8191814156318,8.35882016394273,0.892928651043707,5.64493632116538
3221,344,2013,19.2134850848016,12.8040854110241,0.0,0.955504800084586
3222,344,2014,18.7696067543518,14.5014447174423,0.0010015510314819,0.835258531545554
3223,344,2015,17.1148491994151,16.2856771071521,0.0,0.380524029676099
3224,344,2016,17.4555461066077,18.5747054208591,0.0,0.166325623976459
3225,344,2017,18.2221470088504,16.6449766823191,0.0,0.30495174597474
3226,344,2018,17.763525993634,18.829917601687,0.0055654387259125,0.212928210142726
3227,344,2019,17.7696400821444,17.8128983439722,0.0,0.385241223543919
3228,344,2020,18.2496258465963,25.5013308472662,0.0008292614948004,0.213284017798016
3229,344,2021,18.5931518399036,25.6058667130433,0.0,0.148950264612715
3230,348,1984,930.664232973525,50.1864686256067,135.820845686372,452.825867935206
3231,348,1985,914.718336786205,209.136322439625,157.144117682905,344.544198116768
3232,348,1986,1021.7149284861,298.78189016631,0.679556157948979,39.8842032306188
3233,348,1987,1049.63824629308,312.794766959282,1.00635841061777,42.7098363154047
3234,348,1988,737.166729765309,22.8089883521822,344.383017745718,530.023687690372
3235,348,1989,5.10163648826248,4.88888265783282,1173.39100490548,675.132863945467
3236,348,1990,41.2440295235227,4.29893073768437,1135.3205919143,667.156776967189
3237,348,1991,955.423621524858,75.725317900146,138.22086340685,167.778527361192
3238,348,1992,0.0,0.0,1180.80150968076,686.231730727216
3239,348,1993,906.659963613697,182.162367699539,145.407108149588,80.4529604816739
3240,348,1994,1034.73765372126,170.11128463358,0.626054506540052,87.1618778821667
3241,348,1995,0.0,0.0,1180.80150968076,686.231730727216
3242,348,1996,0.0,0.0,1180.80150968076,686.231730727216
3243,348,1997,0.0,0.0,1180.80150968076,686.231730727216
3244,348,1998,0.0,0.0,1180.80150968076,686.231730727216
3245,348,1999,1080.77557710707,78.5515705460164,12.912486114252,398.567243133213
3246,348,2000,1083.54221208637,588.660914194213,0.340732143496793,7.25284160928705
3247,348,2001,1087.17434506506,506.919988541893,0.312102858745721,13.8290777481907
3248,348,2002,1067.44561038375,305.098897412066,0.180804534141184,18.6632666759487
3249,348,2003,1055.06486335291,249.633227109792,0.0284915870870464,24.9403863057147
