id_bgl,basin_level,start_year,t_score,p_t,u_score,p_u,baseline_median,delta,u_sign
1229_894,4,2017,1.4348990996280861,0.2077078126784615,79.5,0.048689610702269216,0.495249019440962,1127.221585901011,1
1230_508,4,2017,4.321832853577459,0.0020051023942392484,88.5,0.00979219587072503,41.4729674139235,291.58881135979186,1
1230_716,4,2017,3.039772581455584,0.02279852992990956,88.5,0.00979219587072503,35.194052749530954,145.00090960202274,1
1241_508,4,2017,,,50.0,1.0,0.0,0.0,-99
1242_508,4,2017,,,50.0,1.0,0.0,0.0,-99
1242_716,4,2017,,,50.0,1.0,0.0,0.0,-99
1243_508,4,2017,,,50.0,1.0,0.0,0.0,-99
1244_508,4,2017,-0.7519881386193383,0.45974812947091614,58.5,0.5865744278376042,12.488106676407849,22.40798164515452,1
1244_710,4,2017,0.32127619890175413,0.7595990096961152,57.5,0.6341948173294822,23.852060293779097,5.427170600729034,1
1245_508,4,2017,,,50.0,1.0,0.0,0.0,-99
1245_710,4,2017,0.34357611047583425,0.7357352414739939,58.5,0.5865744278376042,3.742432949514075,20.33984576084564,1
1245_716,4,2017,2.8841924248938504,0.015359296080290493,78.5,0.05699830641051993,16.893137666605803,13.834627635237325,1
1246_716,4,2017,1.2194729597991654,0.25571672826587377,68.5,0.2211162550702167,3.7727213576047998,10.006330397949458,1
1246_72,4,2017,4.309217854526064,0.000343262157464135,81.5,0.035095797419284286,3.5076288995529303,146.16428813090522,1
1247_710,4,2017,,,50.0,1.0,0.0,0.0,-99
1247_716,4,2017,,,50.0,1.0,0.0,0.0,-99
1247_72,4,2017,,,50.0,1.0,0.0,0.0,-99
1248_72,4,2017,1.3640090641871891,0.2030005767192238,72.5,0.13479216155813392,3.714227850303425,26.18372685769806,1
1249_710,4,2017,4.609019812785093,0.00013252808451322715,87.5,0.011899644584157432,23.3131460723957,22.2121752324762,1
1249_72,4,2017,1.5861102194971541,0.14253938950269052,68.5,0.2211162550702167,3.769646643721565,13.550295749271,1
1251_508,4,2017,,,50.0,1.0,0.0,0.0,-99
1252_508,4,2017,-0.35263307249742054,0.7305030457691961,46.5,0.838410115171209,12.076786753890449,12.066298678453101,1
1252_710,4,2017,1.0201479838297924,0.3298242768068024,61.5,0.4546204062737812,5.610510560877586,0.5823116166800724,1
1252_748,4,2017,2.302681546034323,0.039723173923572164,79.5,0.048689610702269216,1.826813662453785,54.98068578573956,1
1253_508,4,2017,-1.1685540999904607,0.2666425648220053,35.5,0.3412684763150512,2.7364304772590753,-16.51312410533694,-1
1253_710,4,2017,,,50.0,1.0,0.0,0.0,-99
1253_748,4,2017,1.1201912478521159,0.30091796330796167,67.5,0.24784912392821346,1.97490546255722,42.606811705840805,1
1254_508,4,2017,,,50.0,1.0,0.0,0.0,-99
1254_710,4,2017,-0.6700384599029223,0.513357764274641,45.5,0.7856962962493347,15.336055631518299,-4.905225251196473,-1
1254_748,4,2017,-0.9028335169520939,0.4054360111058616,28.5,0.1534378834105726,3.334990314707645,-24.673767955646507,-1
1255_426,4,2017,,,50.0,1.0,0.0,0.0,-99
1255_508,4,2017,,,50.0,1.0,0.0,0.0,-99
1255_710,4,2017,1.422313033396899,0.18965966446230895,66.5,0.27676572286017653,29.40756989076265,14.215332381524082,1
1256_710,4,2017,-1.6487493780285316,0.11281649573507552,45.5,0.7856962962493347,2.62177916350318,-0.3601489248484597,-1
1257_710,4,2017,0.13662777121496272,0.894444981955117,55.5,0.7339474627492532,1.17269120676792,9.357055636258579,1
1258_710,4,2017,-2.0235066705258897,0.05616918519388645,33.5,0.27676572286017653,8.53114377295806,-12.216773452188525,-1
1259_710,4,2017,1.1656718763800864,0.29394450286541446,71.5,0.1534378834105726,13.8409628813218,46.82118984577996,1
1260_710,4,2017,0.1654515371386536,0.8743079479919768,54.5,0.7856962962493347,13.2527951214579,0.00027029341993319104,1
1271_516,4,2017,,,50.0,1.0,0.0,0.0,-99
1271_710,4,2017,,,50.0,1.0,0.0,0.0,-99
1272_516,4,2017,1.0736911529261446,0.33149290147836613,70.5,0.17398281795260206,5.736017392858789,16.35816837619241,1
1273_516,4,2017,1.9351483115966424,0.10688153172569452,79.5,0.048689610702269216,0.3084965698944875,155.3903726767763,1
1273_710,4,2017,,,50.0,1.0,0.0,0.0,-99
1274_516,4,2017,1.579899266132688,0.18277433500656498,73.5,0.11794806736103866,0.5709510011365639,21.758514683995337,1
1274_710,4,2017,3.878421680508415,0.0008852376808476121,79.5,0.048689610702269216,0.331045593135059,75.57082408593403,1
1274_72,4,2017,,,50.0,1.0,0.0,0.0,-99
1275_710,4,2017,,,50.0,1.0,0.0,0.0,-99
1276_710,4,2017,-0.6080929191103037,0.5669945693333656,38.5,0.4546204062737812,7.82433630686137,-23.31750090010996,-1
1277_710,4,2017,-3.9487052827984135,0.0006568807521640158,17.5,0.029613094352645416,2.003430170647335,-51.86996991538607,-1
1278_426,4,2017,2.834702366898806,0.023478938063145535,84.5,0.020822974945909827,7.324339241754744,54.7364500603602,1
1278_710,4,2017,1.556506820089602,0.17543210556349442,71.5,0.1534378834105726,83.90903468470856,41.63030860050933,1
1279_426,4,2017,,,50.0,1.0,0.0,0.0,-99
1279_710,4,2017,1.0200039107155532,0.34811478884757097,67.5,0.24784912392821346,116.7478535147235,15.846798276464638,1
1280_516,4,2017,1.6179320590100623,0.1764279250560425,81.5,0.035095797419284286,2.10070521241846,45.2488997435494,1
