id_bgl,basin_level,start_year,t_score,u_score,p_t,p_u,sign_diff,delta
47203_496,5,2017,5.019263069158067,91.5,0.0005878788929577006,0.005319686062957794,1.0,33.458537781191374
47204_496,5,2017,4.078789300916614,89.5,0.0018891976628943091,0.008024002332133759,1.0,27.621571394200444
47205_496,5,2017,1.9402383535569334,80.5,0.11404969871359084,0.04142253879330133,1.0,86.28988403438804
47206_496,5,2017,1.832911082358163,88.5,0.13725702123638397,0.00979219587072503,1.0,123.04333906948224
47310_496,5,2017,2.2205232977357974,83.5,0.07825232257229986,0.02488372328270136,1.0,406.2778519158737
47320_156,5,2017,0.5844417256560274,67.5,0.5648914253600683,0.24784912392821346,1.0,25.972135620027885
47320_496,5,2017,-0.8894178259072769,58.5,0.3829953761716104,0.5865744278376042,1.0,16.631866035757252
47330_156,5,2017,2.900349634264331,79.5,0.011473955182702316,0.048689610702269216,1.0,52.33346425571177
47340_156,5,2017,1.3635065638234523,69.5,0.20359462017762517,0.1965160943128864,1.0,10.019800162851569
47340_496,5,2017,2.9000696510456705,85.5,0.026871224781128793,0.017352389190761427,1.0,59.34282751646308
47350_156,5,2017,4.556809098330711,85.5,0.00033874063205897544,0.017352389190761427,1.0,41.83839154729871
47350_496,5,2017,1.1953065743026967,92.5,0.28936122899339667,0.004303876558312955,1.0,110.7666981110045
47360_156,5,2017,3.0872650371689536,90.5,0.028797120017894084,0.006547287612860911,1.0,205.9230716458746
47360_496,5,2017,8.709050136582226,94.5,1.1515680207172775e-08,0.002781224934389138,1.0,867.8338733519869
47370_156,5,2017,1.9400499981674957,77.5,0.0974829624282843,0.06645414979996266,1.0,150.4506076411052
47401_496,5,2017,3.30143774473637,88.5,0.017130469242186527,0.00979219587072503,1.0,90.43243843829246
47402_496,5,2017,1.9655654230311428,78.5,0.1064291502947316,0.05699830641051993,1.0,216.65634345703785
47403_496,5,2017,1.955924181549481,88.5,0.11030939868117363,0.00979219587072503,1.0,302.78049740904527
47404_496,5,2017,2.116298657609441,73.5,0.0837725376844931,0.11794806736103866,1.0,93.14740923239955
47405_496,5,2017,2.032101924975729,80.5,0.0998445035415631,0.04142253879330133,1.0,41.40944982354819
47510_156,5,2017,2.7156277071159165,83.5,0.030520398545987763,0.02488372328270136,1.0,30.47739138806818
47510_496,5,2017,2.147772089964769,90.5,0.08724539124082213,0.006547287612860911,1.0,542.3973545288321
47520_156,5,2017,1.8593100460353527,76.5,0.10978560976173195,0.0771659313616824,1.0,36.43227579914794
47520_496,5,2017,3.16636316032936,88.5,0.02317844829487295,0.00979219587072503,1.0,259.8907118798942
47530_156,5,2017,1.4026788021946812,70.5,0.20969505132161992,0.17398281795260206,1.0,31.278878766754403
47530_496,5,2017,2.29924697663144,81.5,0.07576031773289565,0.035095797419284286,1.0,26.359004241430483
47540_156,5,2017,2.160365701298686,80.5,0.08288921151743321,0.04142253879330133,1.0,173.46172946955792
47540_496,5,2017,1.4560315275449205,70.5,0.19759592640517398,0.17398281795260206,1.0,54.907083316214376
47550_156,5,2017,3.739516292002727,91.5,0.009606864254777291,0.005319686062957794,1.0,104.45393228273292
47550_496,5,2017,2.4309656505594974,78.5,0.04266966691373955,0.05699830641051993,1.0,51.95797744191365
47560_156,5,2017,1.1804482275706922,65.5,0.28530924780837114,0.307900293130149,1.0,0.4615074210717213
48101_156,5,2017,3.83008898564462,85.5,0.0023664058702114145,0.017352389190761427,1.0,45.24464011821372
48102_156,5,2017,5.809109722541906,92.5,0.00018236168009385571,0.004303876558312955,1.0,55.28691964750988
48201_156,5,2017,7.273389870372855,85.5,2.2842288982547432e-07,0.017352389190761427,1.0,63.16656656257522
48202_156,5,2017,3.3775232404487388,93.5,0.019803035560869587,0.003467193190765815,1.0,257.09450996446867
48203_156,5,2017,4.393071905160787,83.5,0.0005522656629651171,0.02488372328270136,1.0,26.85007353466325
48204_156,5,2017,-0.7507902193087658,40.5,0.474236418539945,0.5406815690956761,-1.0,-37.61432513852176
48210_156,5,2017,3.4442015211572055,87.5,0.010150718753195221,0.011899644584157432,1.0,263.17749319395915
48220_156,5,2017,1.372478796344889,70.5,0.22249325687974242,0.17398281795260206,1.0,27.054972354193467
48231_156,5,2017,2.6741429136558534,83.5,0.03840524676232071,0.02488372328270136,1.0,587.7968955203276
48232_156,5,2017,3.290809269963565,87.5,0.012762309676728442,0.011899644584157432,1.0,443.12560752048313
48233_156,5,2017,2.0447350361010668,78.5,0.0922903405957602,0.05699830641051993,1.0,179.2031210847033
48234_156,5,2017,5.223041700342052,86.5,3.456945799576335e-05,0.014399864726701132,1.0,57.374731617618494
48235_156,5,2017,3.3907788774128567,86.5,0.009961797955554309,0.014399864726701132,1.0,296.3067294249223
48236_156,5,2017,5.808894952200608,84.5,6.598896177024664e-06,0.020822974945909827,1.0,581.3316124675459
48237_156,5,2017,0.8989444165808846,62.5,0.38915323186773754,0.4146659024229229,1.0,1.7970920890268434
48238_156,5,2017,1.8264224789518309,81.5,0.12030930572385698,0.035095797419284286,1.0,57.5098825582628
48239_156,5,2017,1.5539297208957044,63.5,0.1433591973464811,0.37686571143689396,1.0,17.383693835482898
48240_156,5,2017,2.450525534076534,79.5,0.022974561201342343,0.048689610702269216,1.0,46.548738693639244
48241_156,5,2017,3.8393496785045182,82.5,0.0011977344065586667,0.029613094352645416,1.0,70.44598544310008
48242_156,5,2017,1.8252868535700264,75.5,0.14049530215556308,0.08918294046017726,1.0,421.69856590688914
48243_156,5,2017,1.9700570008956348,78.5,0.0998955001387469,0.05699830641051993,1.0,128.48314280257415
48244_156,5,2017,5.040575863978458,87.5,5.064109126473292e-05,0.011899644584157432,1.0,81.34365911891072
48245_156,5,2017,2.704878968710635,91.5,0.043174697271138186,0.001179176062810257,1.0,1.2152817006583598e+16
48246_156,5,2017,0.7022669048743421,60.5,0.5066902412971016,0.49665738654204294,1.0,19.013661916100272
48247_156,5,2017,1.2975859395648133,91.5,0.2638998015794301,0.001179176062810257,1.0,2745809481712060.0
48248_156,5,2017,2.4839931673444022,75.5,0.022064004437561645,0.08924454710859073,1.0,80.11598632325425
48249_156,5,2017,5.899828937365318,93.5,1.448761860844214e-05,0.003467193190765815,1.0,32.49214901992511
48250_156,5,2017,2.533931110968922,80.5,0.03589072067254346,0.04142253879330133,1.0,38.42359940650427
48250_417,5,2017,,50.0,,1.0,,0.0
48260_1013,5,2017,4.958562863488914,91.5,0.0004162269956992682,0.005319686062957794,1.0,99.31469274096179
48260_156,5,2017,3.309058377422056,95.5,0.024598346048620403,0.0022214145869887034,1.0,141.06514177469018
48261_156,5,2017,5.5965744431867,88.5,1.3479528821302806e-05,0.00979219587072503,1.0,53.84447008571457
48262_156,5,2017,3.5291220820239824,80.5,0.0017959131145799257,0.04142253879330133,1.0,12.481202965228956
48263_156,5,2017,4.08825142838958,84.5,0.0006143068084187742,0.020822974945909827,1.0,42.83140900534531
48264_156,5,2017,2.814564722392654,87.5,0.040754201225892205,0.011899644584157432,1.0,54.95067614091976
48265_156,5,2017,2.5797985376899177,81.5,0.029715892348142196,0.035095797419284286,1.0,36.20718393789952
48266_156,5,2017,4.330403803436424,81.5,0.0002492569824386526,0.035095797419284286,1.0,22.704899046088784
48267_156,5,2017,2.3021218910297536,76.5,0.04456065617086279,0.0771659313616824,1.0,36.48755076525176
48268_1013,5,2017,,50.0,,1.0,,0.0
48268_156,5,2017,3.09205138872722,71.5,0.0052069672224606504,0.1534378834105726,1.0,19.87606598703635
48269_1013,5,2017,6.3968150706375395,92.5,7.753504048641367e-06,0.004303876558312955,1.0,88.81448022649174
48269_156,5,2017,4.426783786640719,84.5,0.00023209174152918812,0.020822974945909827,1.0,36.724060465909076
48270_156,5,2017,1.9880246454956316,81.5,0.09145524712147357,0.035095797419284286,1.0,31.548440224721926
48270_398,5,2017,-1.8311038136792213,42.5,0.08281384258450991,0.3985399075343731,,0.0
48270_417,5,2017,7.517742520364156,95.5,3.061359947821573e-07,0.0022214145869887034,1.0,101.98322526700045
48280_156,5,2017,0.6308204826219521,59.5,0.5539850635088592,0.5406815690956761,1.0,8.485614172357064
48280_417,5,2017,7.460185900704785,90.5,1.4883688308827647e-07,0.006547287612860911,1.0,95.61666505448336
48280_762,5,2017,5.803016049351627,94.5,0.00019141241231341818,0.002781224934389138,1.0,101.31713257562365
48291_156,5,2017,1.0565990786329378,74.5,0.3402214140331506,0.10280164223951978,1.0,492.56269298607515
48292_156,5,2017,0.9545617823714183,67.5,0.38136489305016175,0.24784912392821346,1.0,41.847370122704376
48293_156,5,2017,0.8813166900471759,67.5,0.4163807050678627,0.24784912392821346,1.0,77.12586181031091
48294_156,5,2017,-0.7719826833447667,50.5,0.4530526242966737,1.0,1.0,1.1161511316735881
48295_156,5,2017,1.676155406633001,79.5,0.15128752429675374,0.048689610702269216,1.0,28.836667195554778
48296_156,5,2017,-0.041843599370672016,49.5,0.9678184929286948,1.0,-1.0,-3.384279136619027
48297_156,5,2017,0.06267611988879443,52.5,0.9517750712660877,0.8918594638362826,-1.0,-1.8066213437782992
48298_1052,5,2017,,50.0,,1.0,,0.0
48298_156,5,2017,7.06230208624092,95.5,3.465696395195671e-07,0.0022214145869887034,1.0,60.36954573927916
48298_762,5,2017,,50.0,,1.0,,0.0
48299_1013,5,2017,,50.0,,1.0,,0.0
48299_1052,5,2017,6.44694526255788,93.5,4.468109951176357e-06,0.003467193190765815,1.0,57.12396803993131
48299_156,5,2017,5.898859038370884,93.5,7.603598337844023e-05,0.003467193190765815,1.0,45.185764324026
48301_156,5,2017,5.29773448269659,92.5,0.0006344928860455672,0.004303876558312955,1.0,91.90507580168371
48302_156,5,2017,3.7029195713527345,89.5,0.006535207517234628,0.008024002332133759,1.0,64.77991190157613
48303_156,5,2017,5.048060945145656,93.5,0.0006287444021336235,0.003467193190765815,1.0,31.36622971503613
48304_156,5,2017,2.2495244874368523,82.5,0.05905033075819162,0.029613094352645416,1.0,15.240430854559605
48305_156,5,2017,3.5938641641747813,86.5,0.004878003006884319,0.014399864726701132,1.0,27.436739983259876
49110_156,5,2017,6.378438960819075,92.5,6.227750757825747e-06,0.004303876558312955,1.0,116.16874876535053
49120_156,5,2017,6.7886613458639244,89.5,6.555254351165994e-07,0.008024002332133759,1.0,115.09344928336046
49130_156,5,2017,4.220897588412682,88.5,0.002473903651385644,0.00979219587072503,1.0,87.26848563930993
49140_156,5,2017,5.357152848914028,93.5,0.00023727162418220744,0.003467193190765815,1.0,65.55284441589761
49150_156,5,2017,7.3725828939739255,94.5,3.8277780904028175e-07,0.002781224934389138,1.0,43.873009056546195
49160_156,5,2017,6.025186920620047,93.5,5.7447157698539774e-05,0.003467193190765815,1.0,37.89477241782727
49170_156,5,2017,4.45424366825167,93.5,0.004056414071989684,0.003467193190765815,1.0,115.68956082985862
49201_156,5,2017,7.120318003797725,87.5,5.197888359403727e-07,0.011899644584157432,1.0,156.14729528149874
49202_156,5,2017,7.074833723623691,93.5,2.64775272331985e-06,0.003467193190765815,1.0,187.3752038604367
49203_156,5,2017,4.14634696803538,84.5,0.0007426577313724946,0.020822974945909827,1.0,94.03418064261814
49204_156,5,2017,4.1860521258836245,83.5,0.00047039714266013555,0.02488372328270136,1.0,69.12152731314552
49205_156,5,2017,2.74740510234133,83.5,0.017069789081399365,0.02488372328270136,1.0,26.338710995858378
49206_156,5,2017,4.005410852993819,87.5,0.0045476805051080675,0.011899644584157432,1.0,112.56979928087443
49207_156,5,2017,2.401364499619061,85.5,0.0628533560811736,0.017352389190761427,1.0,72.67231792940713
51111_360,5,2017,4.91296361267904,86.5,9.972891237123479e-05,0.014399864726701132,1.0,64.80903468268804
51112_360,5,2017,2.489651705703427,80.5,0.03463979844340579,0.04142253879330133,1.0,27.89664057203998
51113_360,5,2017,1.7912118819706504,69.5,0.08768509405650292,0.1965160943128864,1.0,14.495064910958499
51114_360,5,2017,5.06742172358457,84.5,5.692281715721038e-05,0.020822974945909827,1.0,67.96348895976814
51115_360,5,2017,4.270390476482002,89.5,0.0008928513989049563,0.008024002332133759,1.0,32.94943276655709
51116_360,5,2017,3.416549568975914,87.5,0.005148259801210036,0.011899644584157432,1.0,39.3325932157805
51117_360,5,2017,3.1192879810556415,90.5,0.02304264487646447,0.006547287612860911,1.0,56.50824928475973
51118_360,5,2017,0.0428915118250216,54.5,0.966801779332008,0.7856962962493347,1.0,1.0662984575804035
51119_360,5,2017,4.685088290294515,90.5,0.00016698138350309906,0.006547287612860911,1.0,26.789346219303557
51120_360,5,2017,4.362625138266041,80.5,0.0002456753296713206,0.04142253879330133,1.0,30.560990894630578
51130_360,5,2017,0.22292838145503696,59.5,0.8267543459378239,0.5406815690956761,1.0,7.8126824440714655
51140_360,5,2017,1.1852751041140026,67.5,0.2729553867337947,0.24784912392821346,1.0,19.318681506668618
51150_360,5,2017,5.06716387074718,88.5,0.00018613626890073512,0.00979219587072503,1.0,85.00924115842923
51160_360,5,2017,5.325277450334694,86.5,3.359413022271405e-05,0.014399864726701132,1.0,63.680283702476196
51170_360,5,2017,2.9787386653516426,81.5,0.010839892893052294,0.035095797419284286,1.0,24.76211502215149
51180_360,5,2017,2.9031011465346412,80.5,0.011929100659157097,0.04142253879330133,1.0,32.25965043749879
51190_360,5,2017,4.5852735435780705,85.5,0.00015639632017512916,0.017352389190761427,1.0,42.332307406161604
51200_360,5,2017,4.771509493020742,84.5,9.02446255953336e-05,0.020822974945909827,1.0,47.55813653710151
51300_360,5,2017,3.715113447808771,88.5,0.006465172730053714,0.00979219587072503,1.0,66.31934411820598
51400_360,5,2017,3.920469310922651,81.5,0.0008532866767718008,0.035095797419284286,1.0,31.59948984411194
51501_360,5,2017,4.748561732599746,92.5,0.000816959595219143,0.004303876558312955,1.0,25.02986858539748
51502_360,5,2017,1.459829018841972,80.5,0.1756890080348009,0.04142253879330133,1.0,22.6952563257409
51503_360,5,2017,1.4716986447382225,80.5,0.18564705528119574,0.04142253879330133,1.0,104.04976551638161
51504_360,5,2017,3.2086609404316757,84.5,0.0044046720277750254,0.020822974945909827,1.0,9.215991349867956
51505_360,5,2017,-3.019009261498411,16.5,0.006373467796520109,0.02488372328270136,-1.0,-25.640682352110115
51506_360,5,2017,3.571443612970624,75.5,0.0016945964541424507,0.08924454710859073,1.0,24.153287928009714
51507_360,5,2017,-1.9382842031850225,37.5,0.06678450855114192,0.4146659024229229,-1.0,-21.726973774409416
51508_360,5,2017,1.37237922914123,72.5,0.21253859821697035,0.13479216155813392,1.0,110.22960662203327
51600_360,5,2017,4.549159724948856,93.5,0.0012161717006168777,0.003467193190765815,1.0,12.213934623145754
51700_360,5,2017,0.00251170013647105,64.5,0.998029850345498,0.3412684763150512,1.0,25.569829890424522
