id_bgl,basin_level,start_year,t_score,p_t,u_score,p_u,baseline_median,delta,mean,std,thd_low,thd_high,alpha,p_thd,decision
111085_232,6,2017,0.6869765133749444,0.5257551102500254,55.5,0.5472212227674071,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
111085_729,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
111086_232,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
111087_232,6,2017,5.257244777435153,0.0007553436077315,94.5,0.0021902171610107,0.0043024450424127,9116.244422695923,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
111088_232,6,2017,4.60735907105592,0.0001450892036958,81.5,0.0331431235055878,0.0142523739777971,100.00069796717132,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
111089_232,6,2017,4.055919844795271,0.0042150075512681,90.5,0.0065369298062659,0.0181277771480381,242.84936200047431,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
111090_232,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
111091_729,6,2017,1.8866205780222272,0.1316323948030777,87.0,0.0009284791593993,0.0,84843998774880.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
111092_729,6,2017,2.115130454342125,0.0973682560656503,77.5,0.0086504058950975,0.0,255716830724849.97,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
111093_232,6,2017,5.384495345221585,2.6472182873592968e-05,88.5,0.009792195870725,2.35692702368194,23.15415710436627,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,1
111093_729,6,2017,2.6544002131990565,0.0473035109238171,90.5,0.0065472876128609,1.46197536072509,37.23935786628105,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,1
111094_232,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
111095_232,6,2017,0.8633898004247025,0.4277331844635524,59.5,0.5379292891902461,0.115583637537544,3.134596220855327,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,0
111096_232,6,2017,1.2139556035780714,0.2834264080881906,76.5,0.0056456731818682,0.0,517374102491879.9,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
111097_232,6,2017,-1.9368726148349011,0.0673118320649232,57.5,0.6341948173294822,0.108357055823081,24.290509824139452,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,0
111098_232,6,2017,2.922655542434518,0.0290298394761755,89.5,0.0079514148230439,0.0051875370554626,583.4282520047295,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
111099_232,6,2017,5.626300762760846,1.202090799753276e-05,88.5,0.009792195870725,32.35640189607315,26.76558071701968,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,1
112011_706,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112012_231,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112012_706,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112013_231,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112013_706,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112014_231,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112014_706,6,2017,0.7276068751089989,0.5028287114892881,57.5,0.3119010174389465,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112015_706,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112016_231,6,2017,0.7276068751089989,0.502828711489288,57.5,0.3119010174389465,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112016_706,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112017_231,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112017_706,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112018_231,6,2017,-0.7518038521176713,0.4653691767185314,48.0,0.8840279686806821,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112018_706,6,2017,1.396414638591695,0.2225535527867843,70.0,0.092380081623145,0.0,88372168829660.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112019_231,6,2017,-0.9693207336259636,0.3609414573895136,40.0,0.5181861730592512,0.0172076221788302,-2.5489277624562097,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112019_706,6,2017,1.3871553970951709,0.2364513802535476,72.5,0.0811143804875287,0.0,352982594631609.94,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112020_706,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112030_706,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112041_706,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112042_706,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112043_706,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112044_706,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112045_706,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112046_231,6,2017,0.7276068751089989,0.5028287114892881,57.5,0.3119010174389465,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112046_706,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112047_231,6,2017,1.152301998078975,0.3133774556811207,70.0,0.0048840630105475,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112047_706,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112048_231,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112049_231,6,2017,-1.6674344503360483,0.1382766551396046,29.5,0.1728206362866103,0.0092899079318158,-23.78823121286753,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112050_706,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112060_706,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112070_706,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112111_231,6,2017,3.5441653368073247,0.0160079525116706,92.5,0.0005657392424534,0.0,1229789102217180.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112111_232,6,2017,1.5738816744724913,0.1897106236257091,87.5,0.0118996445841574,5.254751002073155,69.69580114462136,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,1
112111_262,6,2017,2.4070974164576207,0.0591832404782389,83.5,0.0248837232827013,4.853357041723265,23.56856948658256,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,1
112111_706,6,2017,2.753638553998082,0.0118125348959153,68.5,0.2211162550702167,2.682369900759605,10.870378997021737,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,0
112112_231,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112112_706,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112113_706,6,2017,1.543687802503129,0.16951203154503,70.5,0.173982817952602,0.2746575846121075,14.623056509572857,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,0
112114_231,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112114_706,6,2017,1.1950779593457412,0.2976998701243931,68.0,0.0351390449725863,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112115_706,6,2017,3.18882814058775,0.0275881407600768,94.5,0.0027812249343891,0.1678499968286474,181.694348030258,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,1
112116_706,6,2017,5.204206222523381,0.0002036390889367,91.5,0.0051884685570278,0.0047228788172908,208.8438194043736,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112117_706,6,2017,4.311609896074428,0.0022765762303108,92.5,0.0043038765583129,0.1716441153861385,51.24337414574314,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,1
112118_706,6,2017,-0.9068714666673936,0.3738858936010067,51.5,0.9345432129154128,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112119_706,6,2017,5.380524779170487,9.366989909281924e-05,91.5,0.0053196860629577,0.3526905367049325,147.1864575517997,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,1
112120_706,6,2017,1.03720416247702,0.3357826668211925,58.0,0.6035489363398227,0.0008789435960352,99.99999999988624,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112130_706,6,2017,5.803424715831054,2.064828166651223e-05,93.5,0.0034671931907658,0.322246921944715,99.10427675937548,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,1
112140_706,6,2017,2.257671636910726,0.0809837498877956,81.5,0.0271009069983143,0.0001636623015727,2512.6361408275084,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112150_706,6,2017,6.466837388748206,3.4473449691452365e-06,90.5,0.0065472876128609,0.0288215983055266,129.2363174647251,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,1
112160_706,6,2017,3.72618442628268,0.0027578334964247,85.5,0.0173523891907614,0.0715978000864304,49.87669335627129,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,1
112170_706,6,2017,-0.9508563182196788,0.374803788285095,41.5,0.5865744278376042,0.3531872826223214,-0.6501591956231262,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,0
112180_706,6,2017,5.465882640668857,0.0002400002600206,92.5,0.0043038765583129,0.0778313067725713,84.12728795703038,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,1
112190_706,6,2017,2.636759589977389,0.0338130846199631,78.5,0.0569983064105199,2.466955331869665,14.817448286141364,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,0
112200_706,6,2017,1.3998683248802073,0.2288356915064291,67.0,0.0469926351363777,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112300_706,6,2017,4.52553207558354,0.0003009778236613,88.5,0.009792195870725,4.831219340701175,4.437248754600583,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,0
112400_706,6,2017,1.5356179424630647,0.1895863727751922,67.5,0.2401906043306089,0.0054053005666526,97.24627816813432,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112500_706,6,2017,1.0194213530556977,0.3463844644921874,67.5,0.2478491239282134,0.0849337297661787,15.517106570101232,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,0
112600_706,6,2017,1.8781063261648872,0.1109464675532381,78.0,0.0614259988511464,0.0265049425070173,23.333333003916444,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,0
112700_706,6,2017,2.757492083127973,0.0137498798310387,75.5,0.0892445471085907,0.2455072280298005,19.07224153030789,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,0
112801_706,6,2017,1.5356510361555826,0.1993731645956158,64.5,0.312950675522914,0.0007084699347615,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112802_706,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112803_706,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112804_706,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112805_706,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112806_706,6,2017,1.0,0.373900966300059,60.0,0.0574331196320036,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112807_706,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112808_706,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112809_706,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112901_706,6,2017,-6.650633576300816,1.1562111702169416e-06,6.5,0.0034671931907658,0.291801173762332,-58.18309616870288,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-1
112902_706,6,2017,-1.960311639750978,0.1000880849616274,24.5,0.0892445471085907,0.0511805424421076,-21.25427067397387,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,0
112903_706,6,2017,-5.491187133855874,1.3909742052438114e-05,11.5,0.009792195870725,1.4953940448752951,-42.3091596712704,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-1
112904_706,6,2017,-0.5460844201536444,0.6056012533395251,41.5,0.5856345252703523,0.0020663744407048,-4.377107459568375,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112905_706,6,2017,-3.558574938690404,0.0018898206886701,20.5,0.0486896107022692,0.0868255071662704,-32.64397136755668,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,0
112906_706,6,2017,-2.8840258828195267,0.0250942686760872,15.5,0.0208229749459098,0.0144338484848941,-20.57362688732271,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112907_706,6,2017,-5.01785257902812,6.505587005446374e-05,11.5,0.009792195870725,0.250886551516505,-39.53682616605301,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-1
112908_706,6,2017,-2.921449081103619,0.0100717532037495,23.0,0.0705541188710311,0.0036746911943077,-60.39792690142583,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
112909_706,6,2017,-6.1573205454482425,2.798651502168441e-06,9.5,0.0065472876128609,22.5923686796053,-23.28361259413859,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-1
113000_887,6,2017,-3.4933342301545167,0.0039488840201155,17.5,0.0296130943526454,2.564778928132385,-16.396393265248275,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,0
114001_231,6,2017,2.778937609283858,0.0333885925579274,83.5,0.0243015527292814,0.0053463591611944,99.9909297522037,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
114001_404,6,2017,1.560933164078084,0.1907316945416457,74.5,0.1014098625356293,0.002232519473182,259.9412270705558,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
114002_404,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
114100_706,6,2017,-2.523751113893718,0.0266926677774731,25.5,0.1028016422395197,0.2206889365419665,-70.83422406358235,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,0
114210_404,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
114210_706,6,2017,1.815998488580142,0.1387423273514304,66.5,0.2656234841163712,0.0044698730926029,1185460.6814379306,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
114221_706,6,2017,1.0,0.373900966300059,60.0,0.0574331196320036,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
114222_706,6,2017,1.6673617654554538,0.1599596042341499,75.0,0.0171535069796783,0.0,89378270786250.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
114223_706,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
114224_231,6,2017,-3.2849080106065425,0.0142006119102912,12.5,0.0118669764157059,0.0223028137406799,-63.99788550156029,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
114224_404,6,2017,1.7269647104252737,0.1202389454903117,79.5,0.0486896107022692,0.0174028725014068,279.6372470523879,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
114224_706,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
114225_706,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
114226_404,6,2017,1.6329931615551914,0.177807808419018,70.0,0.0048840630105475,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
114226_706,6,2017,0.7665133937870693,0.4844697792067526,50.5,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
114227_231,6,2017,2.2196312883656963,0.0858909025485334,84.5,0.0035210440435177,0.0,356762588489799.94,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
114227_404,6,2017,3.425348540189468,0.0151375917753926,89.5,0.0080118808880469,0.0165056453552097,337.8709344023241,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
114227_706,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
114228_231,6,2017,1.550133859107588,0.1920062204063689,73.5,0.0484450764850136,0.0,89141284115610.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
114229_231,6,2017,-0.3231872951684681,0.7588556755101065,43.5,0.6833800574551345,0.0254276563646272,-36.84773969899998,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,0
114229_404,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
114230_706,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
114240_404,6,2017,1.3034237171696772,0.2604504369970072,65.5,0.1448197252850168,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
114240_706,6,2017,,,50.0,1.0,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
114250_404,6,2017,0.6907531658780526,0.5226273838421157,57.0,0.3481446249530623,0.0,0.0,-0.768410471435599,14.397894467900349,-22.36525217328612,20.828431230414925,1.5,0.025,-99
