id_bgl,Unnamed: 0,basin_level,start_year,t_score,p_t,u_score,p_u,baseline_median,delta,u_sign
112904_706,122,6,2017,-0.1268738222826225,0.9026931468392294,37.5,0.4145760384706251,0.0100466069553102,-13.698277865188857,-99
112905_706,123,6,2017,-0.8315745357506731,0.4326348729359116,35.5,0.3412684763150512,0.3920276530629125,-3.7203782352030728,-1
112906_706,124,6,2017,0.9043607892608558,0.409255503187001,62.5,0.4146659024229229,0.0205556304060498,5.988937070855762,-99
112907_706,125,6,2017,-0.5512540472516566,0.5929066593434753,44.5,0.7339474627492532,1.40256242273049,-1.270043733076664,-1
112908_706,126,6,2017,1.2550214335943934,0.2654915812258325,67.5,0.2478491239282134,0.0234703306496764,8.651469860201889,1
112909_706,127,6,2017,1.6611345086725482,0.150738415577859,75.5,0.0892445471085907,39.1231057989547,13.75871581492091,1
113000_887,128,6,2017,6.072457103703582,6.062362981954873e-06,90.5,0.0065472876128609,4.413260584426065,98.89206069456743,1
114001_231,129,6,2017,1.3530065418299568,0.246798912747056,85.5,0.0173523891907614,0.3235396392119585,177.67850984987834,1
114001_404,130,6,2017,6.844159340581279,1.765443331369278e-06,93.5,0.0034671931907658,3.202352128345885,656.0723424920843,1
114002_404,131,6,2017,0.9240776881747144,0.3818473143599665,67.5,0.2478491239282134,1.105382651265245,46.891253988945536,1
114100_706,132,6,2017,-0.7542520237612381,0.4598392142982309,53.5,0.838410115171209,6.00718185778721,7.216438728651737,1
114210_404,133,6,2017,6.89318231867658,6.343842898618398e-07,90.0,0.0021045256821638,0.0,35758.68206098599,-99
114210_706,134,6,2017,0.9258762444342368,0.3967744191734189,66.5,0.2767657228601765,15.63387682965545,55.97015933842663,1
114221_706,135,6,2017,1.995539397316961,0.1150138373265087,94.5,0.0024773155377747,0.001340801041806,1091.83761594148,-99
114222_706,136,6,2017,-0.2093552882914757,0.8360432738815352,70.5,0.173982817952602,0.0379863590060267,401.0743505551611,1
114223_706,137,6,2017,3.1327897461197005,0.0199078157702692,89.5,0.0013681987826822,0.0,80451.057874597,-99
114224_231,138,6,2017,1.53661370286514,0.1761816256261514,71.5,0.1534378834105726,0.1057175050955264,87.32179472534423,1
114224_404,139,6,2017,4.352138182548112,0.0023145310664404,90.5,0.0065472876128609,0.632411877314592,588.4715732440804,1
114224_706,140,6,2017,6.262877321948404,9.874992626664274e-06,90.5,0.0065472876128609,0.0053632805356755,964.749840287168,-99
114225_706,141,6,2017,3.332857496708451,0.0159875829745559,90.5,0.0050473132234336,0.000893740740139,395.5402538923275,-99
114226_404,142,6,2017,1.975260449508154,0.1103038834371183,85.5,0.0173523891907614,0.107971966314454,93.8264036003004,1
114226_706,143,6,2017,1.8384263828110363,0.1161651694294119,76.5,0.0771659313616824,0.0517820875109036,58.904190699702994,1
114227_231,144,6,2017,7.731064269214746,1.2529131849134856e-07,94.5,0.0027759833653867,0.013381591590587,552.8481894881866,-99
114227_404,145,6,2017,7.149366914880046,8.978008751213173e-07,93.5,0.0034671931907658,0.326636435376713,266.0765102500238,1
114227_706,146,6,2017,5.209798048266845,0.0001122884165559,87.5,0.0101358404496912,0.0044670449569821,1037.5052831953462,-99
114228_231,147,6,2017,7.654570855917877,1.240229503636978e-07,92.5,0.0042889937025733,0.0147076027642469,590.5518013586378,-99
114229_231,148,6,2017,4.938272441935844,0.0008064213073838,90.5,0.0065472876128609,0.237304140056949,178.16746612990082,1
114229_404,149,6,2017,2.358377267208826,0.0735811132650731,90.0,0.0017917036073168,0.0,8674.938377796,-99
114230_706,150,6,2017,3.4004735310321768,0.0143202812080024,91.5,0.0053196860629577,0.0080453560512978,3639.959805840213,-99
114240_404,151,6,2017,3.863343786622364,0.0055579258508357,89.5,0.0080240023321337,0.054523307564052,329.4612746188524,1
114240_706,152,6,2017,2.805127934377799,0.0345491108142664,91.5,0.0011791760628102,0.0,134091.16654656798,-99
114250_404,153,6,2017,5.770390148523329,7.985183657999491e-05,89.5,0.0080240023321337,0.0733059201447759,345.07156718844374,1
114250_706,154,6,2017,1.4053292746088923,0.2223017539284844,91.5,0.0016502765021549,0.0,268183.036823757,-99
114260_404,155,6,2017,3.078866093802036,0.0211992667147271,88.5,0.009792195870725,0.0938661164254881,527.559780626273,1
114270_404,156,6,2017,2.2547878094221,0.0423071928939518,81.5,0.0350957974192842,0.2234706169110725,1019.357985417374,1
114281_404,157,6,2017,2.511003304375337,0.0405346158709648,88.5,0.0096375280499368,0.0071500709746033,2259.2543803957224,-99
114282_404,158,6,2017,1.3604108019701675,0.1925186292515013,84.5,0.0171536017002006,0.0008937755483202,5636.157230680822,-99
114283_404,159,6,2017,1.0096881642429,0.3620454923108056,65.0,0.2617248145669077,0.0008937456877902,0.0,-99
114284_404,160,6,2017,0.4803467380168068,0.6409264225323479,64.5,0.3412684763150512,5.7226704514227045,77.20418939008044,1
114285_404,161,6,2017,0.7276390071903608,0.5028117285924343,58.0,0.2790163132113639,0.0,0.0,-99
114286_404,162,6,2017,0.835666309922646,0.4358683957379943,82.5,0.0293624864936335,0.0049155381566378,1895.996158008284,-99
114287_404,163,6,2017,0.0725922886868106,0.9447971461889122,48.5,0.9458048585528952,0.7050265435536855,-21.29243854980115,-1
114288_404,164,6,2017,4.606012238398646,0.000141297330213,85.5,0.0169019964201675,0.0138509720854926,67.70718023499136,-99
114289_404,165,6,2017,5.917754740618779,0.0001109143549552,93.5,0.0034671931907658,0.762947091658134,134.12070202516304,1
114290_404,166,6,2017,5.921363521016896,4.899863539505282e-06,88.5,0.009792195870725,11.16784786959189,71.98385097709684,1
114300_706,167,6,2017,4.837112777318892,0.0002726304918798,87.5,0.0118996445841574,7.305666704791455,68.71252720379091,1
114410_706,168,6,2017,1.1483497068038542,0.2937827794451712,69.5,0.1965160943128864,3.46934831336029,455.0266735947143,1
114411_706,169,6,2017,3.162910448715349,0.0097200206854685,81.5,0.0350957974192842,75.72923153162675,59.996113636881496,1
114412_706,170,6,2017,5.942817850328303,1.0036805149087308e-05,92.5,0.0043038765583129,0.3196443572690635,100.09923369552946,1
114413_706,171,6,2017,4.183061656643353,0.0007196263750233,93.5,0.0034671931907658,26.4008806689891,4.204638305387162,1
114414_706,172,6,2017,6.0592169407655145,3.5735457192824144e-06,90.5,0.0065472876128609,0.1865657343005295,52.63001594144649,1
114416_706,173,6,2017,-0.1906986413428834,0.8546594509055276,49.5,1.0,0.8665973525785375,3.5028764537078407,1
114417_706,174,6,2017,5.012316451118808,0.0001639955735196,90.5,0.0065472876128609,2.815573467382155,11.024207620779992,1
114418_706,175,6,2017,5.446746127216341,0.0001602886731411,93.5,0.0034671931907658,0.2431151584605685,50.853709117911336,1
114419_706,176,6,2017,4.840133354435862,0.0001152480500039,86.5,0.0143998647267011,8.9362156371739,12.09523690119717,1
114420_231,177,6,2017,1.3398633169226533,0.2271896073040561,72.5,0.1347921615581339,0.23825864889659,212.1556321073249,1
114420_706,178,6,2017,2.7202329803926384,0.0144199154804185,76.5,0.0771659313616824,2.036722213524625,67.85266698150187,1
114430_231,179,6,2017,3.938749386944852,0.0058586208455298,89.5,0.0080240023321337,0.7669371475311519,64.06139255845027,1
114430_706,180,6,2017,5.653700538182201,1.0340689624889526e-05,88.5,0.009792195870725,9.543465766917876,33.690281658557616,1
114441_231,181,6,2017,3.0247114815151748,0.0125175502698457,82.5,0.0296130943526454,0.2048190602048885,119.09750717633835,1
114441_404,182,6,2017,3.467917146821442,0.0070854074708885,83.5,0.0248837232827013,0.0306792807961613,108.45836040306942,1
114441_706,183,6,2017,4.932927703927213,5.588690076350039e-05,81.5,0.0350957974192842,0.2306293475613975,88.19189855167747,1
114442_404,184,6,2017,3.9410276056857647,0.0098236990786927,93.5,0.0034671931907658,0.008791438784957,272.07903472457417,-99
114442_706,185,6,2017,1.522114425861264,0.1870535907406622,78.0,0.0556591700463698,0.0008920154068619,296.74055523889723,-99
114443_231,186,6,2017,5.676582502309514,8.151089268712838e-05,94.5,0.0027812249343891,7.27522967775779,56.11168186211361,1
114443_404,187,6,2017,4.293038170274623,0.002026150607535,90.5,0.0065472876128609,2.66998404180734,63.43997978247259,1
114444_231,188,6,2017,7.919379294638196,5.4318993316737686e-08,93.5,0.0034671931907658,0.0655610133407583,143.78187025417165,1
114445_231,189,6,2017,5.842691927539156,5.3545426693463714e-05,95.5,0.0022214145869887,1.60091650375341,128.16893848065507,1
114446_231,190,6,2017,3.6104323213033145,0.0071039116496593,87.5,0.0118996445841574,0.103391833225032,57.76806363746218,1
114447_231,191,6,2017,5.939248103097772,1.3293574488577393e-05,95.5,0.0022214145869887,1.0558396232392009,109.98876083071396,1
114448_231,192,6,2017,4.52926839675723,0.0006181789178714,91.5,0.0053196860629577,1.41751587338638,68.2784785933474,1
114449_231,193,6,2017,5.125959455566117,0.0015628667249582,95.5,0.0022214145869887,0.1664264784776605,156.12782086648008,1
114450_231,194,6,2017,2.52934382425685,0.0318288158464894,78.5,0.0569983064105199,1.68168077597237,15.412090365928156,1
114460_231,195,6,2017,2.364685715589188,0.0383915186203328,76.5,0.0771659313616824,10.4730599352471,23.60000836326492,1
114470_231,196,6,2017,4.068860562132259,0.0006313613285061,84.5,0.0208229749459098,24.48212150029605,15.481759725410823,1
114480_231,197,6,2017,6.247496280487979,1.0989094841465684e-05,94.5,0.0027812249343891,0.3600445546617264,183.4895754165421,1
114490_231,198,6,2017,2.278093368548947,0.0791413018938639,91.5,0.0053196860629577,6.244996360534065,1390.6519189535438,1
114500_706,199,6,2017,3.3719536023734458,0.0036331289486187,76.5,0.0771659313616824,10.48914600617125,45.88847992570382,1
114601_706,200,6,2017,-0.7196160417046422,0.4856602731249164,45.5,0.7856962962493347,0.1578241207570694,-6.525579428042754,-1
114602_706,201,6,2017,2.201704689183009,0.0892706700513497,88.5,0.009792195870725,9.579612365111764,566.8321152897349,1
114603_706,202,6,2017,1.3167908232260874,0.2576164604297956,91.5,0.0011791760628102,0.0,26806.853711605,-99
114604_706,203,6,2017,4.011312666774472,0.0092521755358161,95.5,0.0022214145869887,0.0802492671573133,178.05750232501444,1
114605_706,204,6,2017,1.6141435782625115,0.181729379156482,95.5,0.0022214145869887,0.0535782121878583,178.64722323622038,1
114606_706,205,6,2017,6.754031558601533,7.485636217916317e-06,95.5,0.0022214145869887,0.2334792818292045,130.83706959683198,1
114607_706,206,6,2017,2.837916581641988,0.0328530179326287,87.5,0.0118996445841574,0.6004002608930665,233.4385132206721,1
114608_706,207,6,2017,0.0263885248941523,0.9799380751810532,49.5,1.0,0.92603798705386,-13.336510267131866,-1
114609_706,208,6,2017,1.271012752303446,0.2473846226150723,70.5,0.1736511335913007,0.0196213476883713,454.3107805087632,-99
114701_706,209,6,2017,1.9498107289502,0.1216269217250817,84.5,0.0208229749459098,10.96825408189305,124.96223955539054,1
114702_706,210,6,2017,2.90602431895112,0.0299710234463416,86.5,0.0143998647267011,18.28245299472085,229.26518106167973,1
114703_706,211,6,2017,2.331367092878296,0.0619689346537431,81.5,0.0350957974192842,38.6355095158742,88.18538604414981,1
114704_706,212,6,2017,0.9091593794380468,0.3937689574450962,69.5,0.1965160943128864,0.5586026292876345,35.5225320869807,1
114705_706,213,6,2017,2.170729566954565,0.0686454354325695,78.5,0.0569983064105199,3.95185959329486,281.1980178290488,1
114706_231,214,6,2017,2.1789661862935747,0.0811952088169889,79.5,0.0485161252131153,0.0469993750474588,3042.078655790774,1
114706_706,215,6,2017,2.685381607741072,0.0410348299640629,86.5,0.0143998647267011,0.0414130076242145,4242.868985923069,1
114707_231,216,6,2017,2.381168122196513,0.0580622180150703,84.5,0.0208229749459098,0.16120918377419,1168.508044013669,1
114707_706,217,6,2017,3.798065730060792,0.0063511023661964,88.5,0.009792195870725,0.0859950078238148,515.9913681116399,1
114708_231,218,6,2017,1.590218513707816,0.1627453404300586,71.5,0.1534378834105726,0.5316650978021336,131.12646882743826,1
114708_706,219,6,2017,0.3584221812475749,0.7323423683264962,60.5,0.4906687776355001,0.0017818419728427,-0.0090892521616629,-99
114709_231,220,6,2017,2.6435794690033645,0.0366443420056697,84.5,0.0208229749459098,0.106873993470799,572.2479641036787,1
114801_231,221,6,2017,3.5328289830036868,0.0105143366379619,88.5,0.009792195870725,0.195637392540298,814.668957910715,1
114802_231,222,6,2017,0.3317118196310307,0.7520086783941882,67.5,0.2477580622430409,0.0075572087662294,41.11847801843866,-99
114803_231,223,6,2017,3.203709823777839,0.0265543796051382,95.5,0.0014130549000419,0.0017791445134207,298.32506889054446,-99
114804_231,224,6,2017,2.665905818487566,0.0437148942744803,91.5,0.00076420252492,0.0,382407.328579575,-99
114805_231,225,6,2017,-1.3551228915144882,0.204079407356947,36.5,0.3768657114368939,0.1777973879070485,-51.01982905825195,-1
114806_231,226,6,2017,3.854645496291302,0.0106290489890511,93.5,0.0034609301161331,0.0586124241526704,277.2707887643456,1
114807_231,227,6,2017,3.183317419305412,0.0155825811433854,86.5,0.0142121637026263,0.2207453091687055,727.5434904532142,1
