id,t_score,u_score,p_t,p_u,p_u_thd_0.01
122_516,1.0412241719726845,-52.5,0.308593521708643,0.8918594638362826,0.0
122_716,0.5892981459089484,50.5,0.5614056615024636,1.0,0.0
122_72,0.3858047088185432,-52.5,0.7031867912993123,0.8918594638362826,0.0
122_834,2.8735208754191035,-88.5,0.008583218526262882,0.00979219587072503,1.0
122_894,-1.5538988878474855,29.5,0.13386193253794917,0.17398281795260206,0.0
123_508,2.4927344505568536,-83.5,0.020316935697881774,0.02488372328270136,0.0
123_716,-1.0316495672221502,34.5,0.3129632399566713,0.307900293130149,0.0
124_508,0.7558922965587925,-63.5,0.45738623553976254,0.37686571143689396,0.0
124_710,-0.7101765918684779,42.5,0.48473364995351065,0.6341948173294822,0.0
124_716,0.5390869816025788,49.5,0.5950072185105979,1.0,0.0
124_72,-3.1969053664985547,15.5,0.004008199168858471,0.020822974945909827,0.0
125_426,0.7612680561419218,-64.5,0.45423213097545234,0.330227669403371,0.0
125_508,2.2134089668645918,-79.5,0.03706458904110944,0.048689610702269216,0.0
125_710,-0.1130914211443483,49.5,0.9109393957087777,1.0,0.0
125_748,1.7713496118474152,-75.5,0.08975434672835812,0.08924454710859073,0.0
