id_bgl,start_year,basin_level,permanent_area
11460_706,2015,5,0.0
11460_706,2017,5,0.0
11470_231,2000,5,0.0
11470_231,2005,5,0.0
11470_231,2010,5,0.0
11470_231,2015,5,0.0
11470_231,2017,5,0.0
11470_706,2000,5,0.0
11470_706,2005,5,0.0
11470_706,2010,5,0.0
11470_706,2015,5,0.0
11470_706,2017,5,0.0
11480_231,2000,5,0.0
11480_231,2005,5,0.0
11480_231,2010,5,0.0
11480_231,2015,5,0.0
11480_231,2017,5,0.0
11491_231,2000,5,0.0
11491_231,2005,5,0.0
11491_231,2010,5,0.0
11491_231,2015,5,0.0
11491_231,2017,5,0.0
11491_706,2000,5,0.0
11491_706,2005,5,0.0
11491_706,2010,5,0.0
11491_706,2015,5,0.0
11491_706,2017,5,0.0
11492_231,2000,5,0.0
11492_231,2005,5,0.0
11492_231,2010,5,0.0
11492_231,2015,5,0.0
11492_231,2017,5,0.0
11493_231,2000,5,0.0
11493_231,2005,5,0.0
11493_231,2010,5,0.0
11493_231,2015,5,0.0
11493_231,2017,5,0.0
11494_231,2000,5,0.0
11494_231,2005,5,0.0
11494_231,2010,5,0.0
11494_231,2015,5,0.0
11494_231,2017,5,0.0
11495_231,2000,5,0.0
11495_231,2005,5,0.0
11495_231,2010,5,0.0
11495_231,2015,5,0.0
11495_231,2017,5,0.0
11496_231,2000,5,0.0
11496_231,2005,5,0.0
11496_231,2010,5,0.0
11496_231,2015,5,0.0
11496_231,2017,5,0.0
11497_231,2000,5,0.0
11497_231,2005,5,0.0
11497_231,2010,5,0.0
11497_231,2015,5,0.0
11497_231,2017,5,0.0
11498_231,2000,5,0.0
11498_231,2005,5,0.0
11498_231,2010,5,0.0
11498_231,2015,5,0.0
11498_231,2017,5,0.0
11499_231,2000,5,-0.20038222212976092
11499_231,2005,5,0.0648315262921424
11499_231,2010,5,0.11495270836337616
11499_231,2015,5,-2.0073432150886044
11499_231,2017,5,5.5408715459865965
11510_834,2000,5,0.0
11510_834,2005,5,0.0
11510_834,2010,5,0.0
11510_834,2015,5,0.0
11510_834,2017,5,0.0
11520_404,2000,5,0.0
11520_404,2005,5,0.0
11520_404,2010,5,0.0
11520_404,2015,5,0.0
11520_404,2017,5,0.0
11520_834,2000,5,0.0
11520_834,2005,5,0.0
11520_834,2010,5,0.0
11520_834,2015,5,0.0
11520_834,2017,5,0.0
11530_404,2000,5,0.0
11530_404,2005,5,0.0
11530_404,2010,5,0.0
11530_404,2015,5,5.426422299933619e+16
11530_404,2017,5,5.453241500654259e+16
11541_404,2000,5,0.0
11541_404,2005,5,0.0
11541_404,2010,5,0.0
11541_404,2015,5,0.0
11541_404,2017,5,0.0
11542_404,2000,5,-9.724541511561274
11542_404,2005,5,19.964243724383607
11542_404,2010,5,38.57802718468448
11542_404,2015,5,-17.346116349459205
11542_404,2017,5,-10.293095199054136
11542_800,2000,5,0.0
11542_800,2005,5,0.0
11542_800,2010,5,0.0
11542_800,2015,5,0.0
11542_800,2017,5,0.0
11543_231,2000,5,0.0
11543_231,2005,5,0.0
11543_231,2010,5,0.0
11543_231,2015,5,0.0
11543_231,2017,5,0.0
11543_404,2000,5,0.0
11543_404,2005,5,0.0
11543_404,2010,5,0.0
11543_404,2015,5,0.0
11543_404,2017,5,0.0
11544_231,2000,5,0.0
11544_231,2005,5,0.0
11544_231,2010,5,0.0
11544_231,2015,5,0.0
11544_231,2017,5,0.0
11544_404,2000,5,0.0
11544_404,2005,5,0.0
11544_404,2010,5,0.0
11544_404,2015,5,0.0
11544_404,2017,5,0.0
11544_728,2000,5,0.0
11544_728,2005,5,0.0
11544_728,2010,5,0.0
11544_728,2015,5,0.0
11544_728,2017,5,0.0
11545_231,2000,5,0.0
11545_231,2005,5,0.0
11545_231,2010,5,0.0
11545_231,2015,5,8.92655714129237e+18
11545_231,2017,5,8.991971787941118e+18
11545_404,2000,5,0.0
11545_404,2005,5,0.0
11545_404,2010,5,0.0
11545_404,2015,5,0.0
11545_404,2017,5,0.0
11546_231,2000,5,0.0
11546_231,2005,5,0.0
11546_231,2010,5,0.0
11546_231,2015,5,1.1960681958491597e+17
11546_231,2017,5,1.3103068997654298e+17
11547_231,2000,5,0.0
11547_231,2005,5,0.0
11547_231,2010,5,0.0
11547_231,2015,5,5.812491464771e+16
11547_231,2017,5,6.6674310800176584e+16
11548_231,2000,5,0.0
11548_231,2005,5,0.0
11548_231,2010,5,0.0
11548_231,2015,5,0.0
11548_231,2017,5,0.0
11549_231,2000,5,-99.98831735390377
11549_231,2005,5,1.0865876150492833
11549_231,2010,5,0.8733704389256691
11549_231,2015,5,-0.7565317444482382
11549_231,2017,5,1.2559815248183153
11550_231,2000,5,0.0
11550_231,2005,5,0.0
11550_231,2010,5,0.0
11550_231,2015,5,0.0
11550_231,2017,5,0.0
11550_404,2000,5,0.0
11550_404,2005,5,0.0
11550_404,2010,5,0.0
11550_404,2015,5,0.0
11550_404,2017,5,0.0
11550_728,2000,5,0.0
11550_728,2005,5,0.0
11550_728,2010,5,0.0
11550_728,2015,5,0.0
11550_728,2017,5,0.0
11550_800,2000,5,0.0
11550_800,2005,5,0.0
11550_800,2010,5,0.0
11550_800,2015,5,0.0
11550_800,2017,5,0.0
11560_231,2000,5,0.0
11560_231,2005,5,0.0
11560_231,2010,5,0.0
11560_231,2015,5,0.0
11560_231,2017,5,0.0
11560_404,2000,5,0.0
11560_404,2005,5,0.0
11560_404,2010,5,0.0
11560_404,2015,5,0.0
11560_404,2017,5,0.0
11571_231,2000,5,-0.6726272151312624
11571_231,2005,5,-0.8849972102907527
11571_231,2010,5,19.502446617106532
11571_231,2015,5,29.99255408026073
11571_231,2017,5,42.294726090406044
11571_262,2000,5,0.0
11571_262,2005,5,0.0
11571_262,2010,5,0.0
11571_262,2015,5,0.0
11571_262,2017,5,0.0
11571_706,2000,5,0.0
11571_706,2005,5,0.0
11571_706,2010,5,0.0
11571_706,2015,5,0.0
11571_706,2017,5,0.0
11572_231,2000,5,0.0
11572_231,2005,5,0.0
11572_231,2010,5,0.0
11572_231,2015,5,0.0
11572_231,2017,5,0.0
11573_231,2000,5,0.0
11573_231,2005,5,0.0
11573_231,2010,5,0.0
11573_231,2015,5,0.0
11573_231,2017,5,0.0
11574_231,2000,5,0.0
11574_231,2005,5,0.0
11574_231,2010,5,0.0
11574_231,2015,5,0.0
11574_231,2017,5,0.0
11575_231,2000,5,0.0
11575_231,2005,5,0.0
11575_231,2010,5,0.0
11575_231,2015,5,0.0
11575_231,2017,5,0.0
11580_231,2000,5,0.0
11580_231,2005,5,0.0
11580_231,2010,5,0.0
11580_231,2015,5,0.0
11580_231,2017,5,0.0
11580_232,2000,5,0.0
11580_232,2005,5,0.0
11580_232,2010,5,0.0
11580_232,2015,5,0.0
11580_232,2017,5,0.0
11590_231,2000,5,0.0
11590_231,2005,5,0.0
11590_231,2010,5,0.0
11590_231,2015,5,0.0
11590_231,2017,5,0.0
11590_262,2000,5,0.0
11590_262,2005,5,0.0
11590_262,2010,5,0.0
11590_262,2015,5,0.0
11590_262,2017,5,0.0
11600_834,2000,5,0.0
11600_834,2005,5,0.0
11600_834,2010,5,0.0
11600_834,2015,5,0.0
11600_834,2017,5,0.0
11600_894,2000,5,0.0
11600_894,2005,5,0.0
11600_894,2010,5,0.0
11600_894,2015,5,0.0
11600_894,2017,5,0.0
11700_454,2000,5,0.0
11700_454,2005,5,0.0
11700_454,2010,5,0.0
11700_454,2015,5,0.0
11700_454,2017,5,0.0
11700_508,2000,5,0.0
11700_508,2005,5,0.0
11700_508,2010,5,0.0
11700_508,2015,5,0.0
11700_508,2017,5,0.0
11710_404,2000,5,0.0
11710_404,2005,5,0.0
11710_404,2010,5,0.0
11710_404,2015,5,0.0
11710_404,2017,5,0.0
11710_706,2000,5,0.0
11710_706,2005,5,0.0
11710_706,2010,5,0.0
11710_706,2015,5,0.0
11710_706,2017,5,0.0
11720_404,2000,5,1.0715886264322005
11720_404,2005,5,0.5263634898105597
11720_404,2010,5,1.3208534198143396
11720_404,2015,5,-35.2939237233846
11720_404,2017,5,-35.2939237233846
11730_834,2000,5,0.0
11730_834,2005,5,0.0
11730_834,2010,5,0.0
11730_834,2015,5,0.0
11730_834,2017,5,0.0
11731_404,2000,5,0.0
11731_404,2005,5,0.0
11731_404,2010,5,0.0
11731_404,2015,5,0.0
11731_404,2017,5,0.0
11732_404,2000,5,0.0
11732_404,2005,5,0.0
11732_404,2010,5,0.0
11732_404,2015,5,0.0
11732_404,2017,5,0.0
11732_834,2000,5,0.0
11732_834,2005,5,0.0
11732_834,2010,5,0.0
11732_834,2015,5,0.0
11732_834,2017,5,0.0
11733_404,2000,5,0.0
11733_404,2005,5,0.0
11733_404,2010,5,0.0
11733_404,2015,5,0.0
11733_404,2017,5,0.0
11733_834,2000,5,0.0
11733_834,2005,5,0.0
11733_834,2010,5,0.0
11733_834,2015,5,0.0
11733_834,2017,5,0.0
11734_404,2000,5,0.0
11734_404,2005,5,0.0
11734_404,2010,5,0.0
11734_404,2015,5,0.0
11734_404,2017,5,0.0
11734_834,2000,5,3.7070338126929934
11734_834,2005,5,19.763488492005116
11734_834,2010,5,-3.7599750315963236
11734_834,2015,5,-3.8734360925719113
11734_834,2017,5,7.67058614415667
11735_834,2000,5,0.0
11735_834,2005,5,0.0
11735_834,2010,5,0.0
11735_834,2015,5,0.0
11735_834,2017,5,0.0
11736_834,2000,5,0.0
11736_834,2005,5,0.0
11736_834,2010,5,0.0
11736_834,2015,5,0.0
11736_834,2017,5,0.0
11737_834,2000,5,0.0
11737_834,2005,5,0.0
11737_834,2010,5,0.0
11737_834,2015,5,0.0
11737_834,2017,5,0.0
11738_834,2000,5,0.0
11738_834,2005,5,0.0
11738_834,2010,5,0.0
11738_834,2015,5,0.0
11738_834,2017,5,0.0
11739_834,2000,5,0.0
11739_834,2005,5,0.0
11739_834,2010,5,0.0
11739_834,2015,5,0.0
11739_834,2017,5,0.0
11740_834,2000,5,0.0
11740_834,2005,5,0.0
11740_834,2010,5,0.0
11740_834,2015,5,0.0
11740_834,2017,5,0.0
11741_834,2000,5,0.0
11741_834,2005,5,0.0
11741_834,2010,5,0.0
11741_834,2015,5,0.0
11741_834,2017,5,0.0
11742_834,2000,5,0.0
11742_834,2005,5,0.0
11742_834,2010,5,0.0
11742_834,2015,5,0.0
11742_834,2017,5,0.0
11743_834,2000,5,0.0
11743_834,2005,5,0.0
11743_834,2010,5,0.0
11743_834,2015,5,0.0
11743_834,2017,5,0.0
11744_834,2000,5,0.0
11744_834,2005,5,0.0
11744_834,2010,5,0.0
11744_834,2015,5,0.0
11744_834,2017,5,0.0
11745_834,2000,5,1.651973976833275
11745_834,2005,5,17.60640512959021
11745_834,2010,5,-12.22888599253681
11745_834,2015,5,-0.28994837127461137
11745_834,2017,5,0.28994837127462425
11746_834,2000,5,11.483896572058521
11746_834,2005,5,76.84312676490805
11746_834,2010,5,-63.922708199996435
11746_834,2015,5,-3.6086334334452195
11746_834,2017,5,4.820931307187074
11747_834,2000,5,9.810002594850499
11747_834,2005,5,115.31128741558749
11747_834,2010,5,-57.82777477802602
11747_834,2015,5,-1.9250884399900063
11747_834,2017,5,1.9250884399899908
11748_834,2000,5,0.0
11748_834,2005,5,0.0
11748_834,2010,5,0.0
11748_834,2015,5,0.0
11748_834,2017,5,0.0
11749_834,2000,5,0.0
11749_834,2005,5,0.0
11749_834,2010,5,0.0
11749_834,2015,5,0.0
11749_834,2017,5,0.0
11750_834,2000,5,0.0
11750_834,2005,5,0.0
11750_834,2010,5,0.0
11750_834,2015,5,0.0
11750_834,2017,5,0.0
11761_508,2000,5,0.0
11761_508,2005,5,0.0
11761_508,2010,5,0.0
11761_508,2015,5,0.0
11761_508,2017,5,0.0
11761_834,2000,5,0.0
11761_834,2005,5,0.0
11761_834,2010,5,0.0
11761_834,2015,5,0.0
11761_834,2017,5,0.0
11762_454,2000,5,0.0
11762_454,2005,5,0.0
11762_454,2010,5,0.0
11762_454,2015,5,0.0
11762_454,2017,5,0.0
11762_508,2000,5,0.0
11762_508,2005,5,0.0
11762_508,2010,5,0.0
11762_508,2015,5,0.0
11762_508,2017,5,0.0
11763_508,2000,5,0.0
11763_508,2005,5,0.0
11763_508,2010,5,0.0
11763_508,2015,5,0.0
11763_508,2017,5,0.0
11763_834,2000,5,0.0
11763_834,2005,5,0.0
11763_834,2010,5,0.0
11763_834,2015,5,0.0
11763_834,2017,5,0.0
11764_834,2000,5,0.0
11764_834,2005,5,0.0
11764_834,2010,5,0.0
11764_834,2015,5,0.0
11764_834,2017,5,0.0
11765_508,2000,5,0.0
11765_508,2005,5,0.0
11765_508,2010,5,0.0
11765_508,2015,5,0.0
11765_508,2017,5,0.0
11765_834,2000,5,0.0
11765_834,2005,5,0.0
11765_834,2010,5,0.0
11765_834,2015,5,0.0
11765_834,2017,5,0.0
11766_508,2000,5,0.0
11766_508,2005,5,0.0
11766_508,2010,5,0.0
11766_508,2015,5,0.0
11766_508,2017,5,0.0
11767_508,2000,5,0.0
11767_508,2005,5,0.0
11767_508,2010,5,0.0
11767_508,2015,5,0.0
11767_508,2017,5,0.0
11767_834,2000,5,0.0
11767_834,2005,5,0.0
11767_834,2010,5,0.0
11767_834,2015,5,0.0
11767_834,2017,5,0.0
11768_508,2000,5,0.0
11768_508,2005,5,0.0
11768_508,2010,5,0.0
11768_508,2015,5,0.0
11768_508,2017,5,0.0
11768_834,2000,5,0.0
11768_834,2005,5,0.0
11768_834,2010,5,0.0
11768_834,2015,5,0.0
11768_834,2017,5,0.0
11769_508,2000,5,0.0
11769_508,2005,5,0.0
11769_508,2010,5,0.0
11769_508,2015,5,0.0
11769_508,2017,5,0.0
11769_834,2000,5,0.0
11769_834,2005,5,0.0
11769_834,2010,5,0.0
11769_834,2015,5,0.0
11769_834,2017,5,0.0
11770_508,2000,5,3.7187560177861365
11770_508,2005,5,3.7187625485922986
11770_508,2010,5,1.4772825715873528
11770_508,2015,5,-14.212949993718613
11770_508,2017,5,-24.299406473967778
11780_508,2000,5,0.0
11780_508,2005,5,0.0
11780_508,2010,5,0.0
11780_508,2015,5,0.0
11780_508,2017,5,0.0
11791_508,2000,5,14.40457983360137
11791_508,2005,5,-57.34098702743482
11791_508,2010,5,-15.51264267839518
11791_508,2015,5,137.9515913866198
11791_508,2017,5,146.5390535227216
11792_508,2000,5,0.0
11792_508,2005,5,0.0
11792_508,2010,5,0.0
11792_508,2015,5,0.0
11792_508,2017,5,0.0
11793_508,2000,5,0.0
11793_508,2005,5,0.0
11793_508,2010,5,0.0
11793_508,2015,5,0.0
11793_508,2017,5,0.0
11794_508,2000,5,0.0
11794_508,2005,5,0.0
11794_508,2010,5,0.0
11794_508,2015,5,0.0
11794_508,2017,5,0.0
11795_508,2000,5,0.0
11795_508,2005,5,0.0
11795_508,2010,5,0.0
11795_508,2015,5,0.0
11795_508,2017,5,0.0
11796_508,2000,5,0.0
11796_508,2005,5,0.0
11796_508,2010,5,0.0
11796_508,2015,5,0.0
11796_508,2017,5,0.0
11797_508,2000,5,0.0
11797_508,2005,5,0.0
11797_508,2010,5,0.0
11797_508,2015,5,0.0
11797_508,2017,5,0.0
11798_508,2000,5,0.0
11798_508,2005,5,0.0
11798_508,2010,5,0.0
11798_508,2015,5,0.0
11798_508,2017,5,0.0
11799_508,2000,5,0.0
11799_508,2005,5,0.0
11799_508,2010,5,0.0
11799_508,2015,5,0.0
11799_508,2017,5,0.0
12100_508,2000,5,0.0
12100_508,2005,5,0.0
12100_508,2010,5,0.0
12100_508,2015,5,0.0
12100_508,2017,5,0.0
12210_508,2000,5,0.0
12210_508,2005,5,0.0
12210_508,2010,5,0.0
12210_508,2015,5,0.0
12210_508,2017,5,0.0
12221_454,2000,5,0.0
12221_454,2005,5,0.0
12221_454,2010,5,0.0
12221_454,2015,5,0.0
12221_454,2017,5,0.0
12221_508,2000,5,0.0
12221_508,2005,5,0.0
12221_508,2010,5,0.0
12221_508,2015,5,0.0
12221_508,2017,5,0.0
12222_454,2000,5,0.0
12222_454,2005,5,0.0
12222_454,2010,5,0.0
12222_454,2015,5,0.0
12222_454,2017,5,0.0
12222_508,2000,5,0.0
12222_508,2005,5,0.0
12222_508,2010,5,0.0
12222_508,2015,5,0.0
12222_508,2017,5,0.0
12223_454,2000,5,0.0
12223_454,2005,5,0.0
12223_454,2010,5,0.0
12223_454,2015,5,0.0
12223_454,2017,5,0.0
12223_508,2000,5,0.0
12223_508,2005,5,0.0
12223_508,2010,5,0.0
12223_508,2015,5,0.0
12223_508,2017,5,0.0
12224_454,2000,5,0.0
12224_454,2005,5,0.0
12224_454,2010,5,0.0
12224_454,2015,5,0.0
12224_454,2017,5,0.0
12225_454,2000,5,0.0
12225_454,2005,5,0.0
12225_454,2010,5,0.0
12225_454,2015,5,0.0
12225_454,2017,5,0.0
12225_508,2000,5,0.0
12225_508,2005,5,0.0
12225_508,2010,5,0.0
12225_508,2015,5,0.0
12225_508,2017,5,0.0
12226_454,2000,5,0.0
12226_454,2005,5,0.0
12226_454,2010,5,0.0
12226_454,2015,5,0.0
12226_454,2017,5,0.0
